docId,alias,label,permid
nDJR60cMk-20180711T200250_905_xml.xml,Accounts payable,0,4296688964
nNRA6yenth-20180515T061841_046_xml.xml,National Law,0,5036190549
nKLScfX01a-20180122T102541_501_xml.xml,Depositors,0,4296430230
nRSU4106Ia-20180321T083047_258_xml.xml,Rowlands,0,5006452938
nCJX3r7qQJ-20180125T144900_000_xml.xml,TSX,0,4297959274
nL8N1PL1PE-20180126T084609_000_xml.xml,Q4,0,5051398860
nNRA6d8xtp-20180301T002301_459_xml.xml,Doc,0,5035895813
nNRA5zi9s1-20180105T100137_868_xml.xml,Home news,0,4296925139
nDJR8jSNYX-20180430T132253_957_xml.xml,Fincl Services,0,5000296390
nMnw028948-20180118T174731_970_xml.xml,RegS,0,4296093812
nASC0A8NJ-20180723T104653_000_xml.xml,CREATING,0,4296884302
nCNWDwNs5a-20180510T210005_850_xml.xml,Participant,0,4296501836
nL1N1RN0OP-20180411T185320_000_xml.xml,New Brunswick,0,5044243473
nL4N1UJ3PE-20180723T104042_000_xml.xml,Sokol 1,0,4297238383
nNRA6dbejt-20180301T075005_468_xml.xml,Editor,0,5035498976
nNBC4wbPZS-20180209T170030_498_xml.xml,WE'RE,0,
nDJR4VxvVv-20180430T130752_785_xml.xml,Corinthians,0,4296643518
nGUR9CDQBt-20180522T190803_340_xml.xml,TRADING CENTRAL,1,4297684299
nDJR3pjsyG-20180220T061333_450_xml.xml,Tarek,0,5060203416
nDJR8C0fwf-20180327T063243_873_xml.xml,Aggregate,0,5059999440
nDJR9465Rb-20180212T140140_793_xml.xml,Westermann,0,4296898265
nDJR5krnx-20180621T200709_109_xml.xml,SAN DIEGO,0,5035955600
nDJR6p6CLx-20180516T133558_885_xml.xml,Dodd,0,5040276065
nDJR5yr2k4-20180227T090000_504_xml.xml,G Steel,0,4295893070
nCNWbGCtxa-20180129T231259_413_xml.xml,Canada Mortgage and Housing Corporation,1,4296724781
nHKS3yTrRh-20180406T113548_719_xml.xml,Acrobat,0,5001009223
nAAp21380a-20180309T030045_376_xml.xml,NRL,0,4295891828
nDJR96zThr-20180204T224000_000_xml.xml,Nasdaq Composite,0,4297192684
nTOPMEAST-20180417T125346_000_xml.xml,Erbil,0,5035951749
nNRA6d90an-20180301T002515_250_xml.xml,Mode,0,5057456895
nFitbSYc9G-20180302T172056_906_xml.xml,WEB SITE,0,4296307430
nQOPFIN-20180119T182922_000_xml.xml,EQA,0,5035972236
nDJR9cCTWD-20180307T060224_033_xml.xml,IRF Communications,1,5001205679
nBER8LsY8L-20180508T070307_915_xml.xml,BURSA MALAYSIA INDICES,0,4298118827
nL3N1SE5EL-20180510T000100_000_xml.xml,MADRID -,0,5059344418
nDJR6Nw6HR-20180117T080000_000_xml.xml,RBC Europe Limited,1,5000764086
nBSE74kgjv-20180205T142404_374_xml.xml,SEBI,0,5059086926
nDJR99BP1d-20180329T100152_239_xml.xml,Chuzhou,0,5050720533
nNBCzjTdt-20180522T125421_794_xml.xml,TAKE OVER,0,4297951126
nDJRBNN8t-20180629T201715_673_xml.xml,Company on,0,4295907456
nBERbJzJTD-20180113T003350_137_xml.xml,Idaman,0,4297321765
nCJX51Q98y-20180109T160505_998_xml.xml,University of Groningen,0,4296853836
nDJR53JtHR-20180711T131332_235_xml.xml,WWW.,0,5035902473
nNRA6ev76p-20180307T000624_215_xml.xml,Electrical Work,0,5037634100
nBSE5LxQ19-20180416T064802_201_xml.xml,Securities And Exchange Board Of India,0,5000009933
nL4N1U821P-20180712T035928_000_xml.xml,Invoice,0,5035890359
nDJR89HqNt-20180726T105345_228_xml.xml,Headcount,0,5000171728
nNRA62nalu-20180117T234304_958_xml.xml,Korea International Trade Association,0,4296694192
nAAp75036a-20180104T234749_985_xml.xml,S&P 500,0,
nDJRzQ6vl-20180227T213342_213_xml.xml,6M,0,5000398864
nDJR73TqSr-20180213T175707_779_xml.xml,US production,0,5001120270
nIGM5eBCa-20180227T230412_443_xml.xml,SDT,0,4297218459
nEQSLOeVka-20180619T041022_827_xml.xml,AMUNDI ETF MSCI,0,5057801746
nNRA68zzvh-20180212T213330_466_xml.xml,At a,0,4297080740
nBw5Mcyxfa-20180110T172200_226_xml.xml,ING Capital LLC,1,5000026984
nNRA6d04pd-20180227T225326_950_xml.xml,University College London,0,4296335971
nBSE2HHcMk-20180508T092146_290_xml.xml,Money Man,0,5000935491
nKLSXs5Xja-20180416T092212_418_xml.xml,KARIM,0,4298223290
nGNXOLKZKa-20180102T210102_859_xml.xml,Bob,0,5000962314
nDJR89CZlr-20180307T161240_543_xml.xml,Financial Services and Markets,0,5040700353
nNRA6767fe-20180203T231758_134_xml.xml,North  Little Rock,0,5035758711
nTOPLIFE-20180212T092730_000_xml.xml,Peter Rabbit,0,4296810852
nEPN15PJ5H-20180307T005548_262_xml.xml,CATV,0,4295865304
nNBC2kN6rR-20180702T031009_018_xml.xml,DRIVEN,0,5052538872
nNRA6cyrpl-20180228T031555_739_xml.xml,Western States Petroleum Association,0,5002500787
nL4N1U821P-20180712T035928_000_xml.xml,Power Cable,0,5035722754
nDJRbYzl9x-20180413T123148_863_xml.xml,Danish Securities,0,5000966575
nNBC7H1Mqx-20180614T173627_920_xml.xml,LONGTERM,0,5015248261
nBwbckg7wa-20180503T162500_163_xml.xml,For   E,0,4296539521
nMNSzpMq6-20180312T053000_189_xml.xml,K18,0,5000898292
nDJR2Vzplr-20180216T133929_305_xml.xml,Corporate Financial,0,5001020408
nDJR8ZdmG5-20180726T050344_915_xml.xml,Nasdaq Corporate Solutions,0,5017597459
nFCT12XMGN-20180212T135624_043_xml.xml,FRX,0,4296842837
nDJRc87kgw-20180329T162458_068_xml.xml,Audit,0,5062456950
nL4N1RJ0P8-20180412T101233_000_xml.xml,VELOSO,0,4298262267
nDJR5yfRY8-20180721T014415_376_xml.xml,Form 4,0,4296184992
nDJR12bVdt-20180409T212252_966_xml.xml,Preferred Shares,0,4296979177
nDJR2ZDCQh-20180719T093903_906_xml.xml,BlackRock Japan,1,5058998389
nNenfFt3B-20180412T062354_072_xml.xml,Strategic Partnership,0,5042226815
nDJR8lkXzd-20180305T101255_088_xml.xml,Distribution Services,0,4296376648
nASB0BZI7-20180102T213000_466_xml.xml,Bangalore,0,5037050818
nBSEbRfRP2-20180503T081851_757_xml.xml,IIFL Wealth Finance Ltd,1,5050303499
nL8N1P01CK-20180105T164337_000_xml.xml,FTSE,0,5037477968
nL2N1SQ04L-20180519T192408_000_xml.xml,Texas school,0,4296997925
nDJR9328sS-20180109T120400_000_xml.xml,Clinical Studies,0,4298015737
nCJX31k7PX-20180524T140600_000_xml.xml,NFE,0,5037026918
nFit8lLlPj-20180507T192337_428_xml.xml,FIREWALL,0,5037032692
nNRA6xdot5-20180510T213449_211_xml.xml,Vindu,0,5035513632
nDJR7G4csh-20180112T172000_000_xml.xml,CreditWatch,0,4297398914
nL2N1QJ1P1-20180301T205834_000_xml.xml,Suffolk County,0,4296793218
nDJR3mjWk4-20180305T150124_745_xml.xml,Mobile Repair,0,5050720818
nNRA67ws2c-20180207T021745_049_xml.xml,Newark East,0,4297838862
nGUR9ycFGf-20180217T101055_959_xml.xml,MACD,0,5041749575
nNRA6lstt3-20180331T150442_976_xml.xml,Gottfried,0,4296089844
nNRA60it8t-20180110T002450_434_xml.xml,Montana State University,0,5053382595
nDJR9kJQ4q-20180730T064852_624_xml.xml,Pretax,0,5044254870
nNRA6amwvq-20180220T104730_789_xml.xml,Chamber,0,4296048970
nDJR165yMd-20180215T164200_843_xml.xml,Paycell,0,4297057263
nDJR6nMwvV-20180416T185004_131_xml.xml,SETT,0,5060011468
nNRA6bcprv-20180223T031741_773_xml.xml,Grand Island Central,0,5035757987
nIGM5iGva-20180409T004728_197_xml.xml,Wage,0,4297304892
nDJR29rBSj-20180428T100044_059_xml.xml,VCF,0,5000713731
nNRA6lyfo7-20180401T233136_436_xml.xml,Louisville,0,5035560089
nENN2BUH4P-20180614T083205_790_xml.xml,Click,0,4298036194
nNRA6bz3on-20180223T235120_552_xml.xml,Alzheimer,0,4296241551
nBw3Nq5S2a-20180321T023002_051_xml.xml,Indian   enterprises,0,5000379728
nDJR9QjGhd-20180309T060622_985_xml.xml,HUN,0,5044173561
nSpmHYJzda-20180226T203212_695_xml.xml,new VC,0,5038049404
nCNWVPtffa-20180511T211501_454_xml.xml,S& P/TSX,1,
nNenbd9LC1-20180502T060106_903_xml.xml,Pretax,0,5044254870
nKLSNYHcPa-20180726T091515_959_xml.xml,Company Name,0,5000281769
nBwcc7hNNa-20180522T122300_203_xml.xml,Request,0,4296895780
nNRA6e7ofj-20180304T090043_565_xml.xml,MRSA,0,5000957778
nDJRg6D45-20180502T043854_366_xml.xml,Capital Economic,1,5055407088
nNRA6q0897-20180417T054743_668_xml.xml,Annandale,0,5038069452
nDJR2R2s8k-20180208T220925_047_xml.xml,No return,0,5000335791
nARGdt3rda-20180719T171855_851_xml.xml,Light sweet,0,4298136348
nDJR6jdzBK-20180503T201935_721_xml.xml,Kidney Care,0,4297057266
nDJRb3nWTP-20180507T201216_476_xml.xml,Senior Notes,0,5000402451
nDJR3dky2Y-20180719T081208_344_xml.xml,Dimensional Fund Advisors LP,1,5000074303
nNRA6egnbl-20180305T163144_978_xml.xml,International Atomic Energy Agency,0,8589934157
nL4N1U821P-20180712T035928_000_xml.xml,Agro &,0,
nL3N1S733H-20180430T133808_000_xml.xml,SEK,0,5036191035
nNRA606j29-20180108T201815_767_xml.xml,Clinical trials,0,4295899892
nDJR3qNk4z-20180620T085926_772_xml.xml,Tenner,0,4296624116
nNRA6e7m99-20180304T084240_553_xml.xml,Cowboy,0,5059948194
nDJRcg89k4-20180320T145144_447_xml.xml,THE COMPANY'S LISTED SECURITIES,0,
nDJR9zcVCk-20180614T213419_806_xml.xml,Flat,0,4295858567
nDJRbHV0g-20180227T211720_758_xml.xml,Investor Relations,0,5001231687
nDJR7q5r5Y-20180724T200044_438_xml.xml,I look,0,5037337740
nDJR7pTjMP-20180426T132454_949_xml.xml,WHITE Card,0,4296576392
nNen7BVfxW-20180404T034520_042_xml.xml,Tocom,0,4296391528
nHKS3xvSfz-20180620T115858_548_xml.xml,Callable,0,4296770110
nL1N1SA0ZS-20180503T151611_000_xml.xml,Attorney's,0,
nDJR4ZnpgT-20180507T132451_421_xml.xml,Movers,0,5000946482
nEMS0001ZM-20180613T002529_639_xml.xml,EIM,0,4296371215
nNRA6fj0rz-20180308T235637_166_xml.xml,Payable,0,5048228126
nEMN1CUA3Q-20180708T203435_064_xml.xml,WNW,0,5059095053
nARGJ5mB9a-20180312T110347_846_xml.xml,Yuzhnaya,0,5038040062
nDJR1TR7Vc-20180507T212103_855_xml.xml,Boe (,0,
nNRA712o9p-20180524T180426_528_xml.xml,NBA,0,5000650122
nNRA5z2ks9-20180104T000450_623_xml.xml,PWD,0,5038069236
nNRA6f7f31-20180308T011149_227_xml.xml,Multi Currency,0,5036199214
nDJR9dG0fd-20180207T085000_000_xml.xml,TWD,0,5057469276
nNRA6kggjm-20180326T231550_339_xml.xml,EMD,0,5037035985
nBER2VPv9b-20180212T153606_623_xml.xml,Razak,0,5001089420
nDJR6B40CW-20180613T200540_154_xml.xml,Comcast of,0,5000334620
nDJR7ZmK0v-20180223T141605_737_xml.xml,Channel,0,4296356174
nDJRZfRPm-20180508T151113_629_xml.xml,Core Capital,0,5047103996
nNRA6n044h-20180406T032117_792_xml.xml,We're,0,
nL4N1Q525L-20180215T062348_000_xml.xml,U.S. retail,0,
nAAp48886a-20180618T024904_808_xml.xml,Environment Protection Authority,0,5037851358
nBSE4kn5Ky-20180511T042108_630_xml.xml,IDFC Fixed,0,5034754500
nEGX5Dghkh-20180416T090710_794_xml.xml,Sarwa Securitization,0,5056413119
nDJR44D5k7-20180108T121000_000_xml.xml,New Drug,0,4296902854
nCJXkFpsT-20180507T214400_000_xml.xml,TSX,0,4296002648
nDJR4b3NnF-20180625T112725_996_xml.xml,CNHI,1,4298209709
nTOPGLOMKT-20180501T074620_000_xml.xml,Basic Materials,0,4298139034
nDJR58d0Vr-20180412T200121_315_xml.xml,Foreclosed,0,4295870902
nNRA6arfzi-20180221T001244_278_xml.xml,Sestri,0,5001053277
nDJR9B1NjV-20180522T130120_257_xml.xml,TSX,0,4297959274
nDJR3dHFPZ-20180502T203154_860_xml.xml,an S,0,5051397601
nSN4HnNR0-20180214T104212_152_xml.xml,ISIN,0,4298243245
nNRA6csquc-20180227T031955_338_xml.xml,INR,0,5059100826
nNen6X4HQz-20180313T053359_425_xml.xml,CreditWatch,0,4297398914
nARGGDNjca-20180227T215905_174_xml.xml,PLM,0,4296338314
nL8N1RN1G1-20180410T071507_000_xml.xml,BBB,0,5037035566
nCJX5v010S-20180308T174813_137_xml.xml,Calgary International,0,4296278384
nGNE73DXg9-20180430T053014_733_xml.xml,UK Listing Authority,0,5040701327
nL1N1S41ZR-20180427T195415_000_xml.xml,Eurodollar,0,4297971188
nDJR9t8tJw-20180329T160540_290_xml.xml,Foreign exchange,0,5000655195
nBSEblSmLt-20180116T060508_149_xml.xml,Qtr,0,5035940360
nDJR2W2pSC-20180725T135038_876_xml.xml,Boudreaux,0,4298014372
nL3N1S50DN-20180428T111131_000_xml.xml,the Pentagon,0,5035487443
nDJR4VPq7k-20180515T090000_301_xml.xml,Investors Forum,0,4296502827
nDBR3LFFZa-20180321T191538_161_xml.xml,European Structured,0,4297867576
nNRA6eam8f-20180304T234710_230_xml.xml,Fico,1,5035775161
nL8N1U5404-20180710T123840_000_xml.xml,ICV,0,5063175858
nNRA6ymg4x-20180515T204719_030_xml.xml,CAPAC,0,5044262945
nNRA6dd0rp-20180301T124716_780_xml.xml,Hebert,0,5000380686
nFWN1S718L-20180430T162523_227_xml.xml,Briefs,0,5001015295
nNRA6wd024-20180507T164756_098_xml.xml,National Safety,0,4297862104
nBw70mYZza-20180327T154700_215_xml.xml,FAF,0,5000779263
nDJRGz0X5-20180510T100228_776_xml.xml,TSX,0,4296002648
nQ8N1OX0PD-20180102T081548_000_xml.xml,Tassimo,0,5027622769
nTOPNEWS-20180126T225209_000_xml.xml,EQE,0,4296416088
nDJR3pkGvH-20180409T152207_069_xml.xml,GM shares,0,4296305712
nDJR1xW6jz-20180502T192051_856_xml.xml,Retention,0,5000410142
nNRA6xjgy5-20180511T072827_748_xml.xml,Yangtse,0,5036209998
nGNXbkLsxX-20180416T204137_902_xml.xml,Rolling Meadows,0,5001372101
nNRA6f6zid-20180308T005716_493_xml.xml,Ministry of Foreign Affairs,0,5035748879
nDJR8px192-20180216T220611_167_xml.xml,Loin,0,5000860529
nBSEc1XSTG-20180416T065802_861_xml.xml,PANDEY,0,5037946900
nL8N1PR3SE-20180201T133152_000_xml.xml,OECD,0,5058655899
nBwTWKXla-20180125T133000_468_xml.xml,TravelSmith,1,5001158379
nDJR5NLXDy-20180503T091739_030_xml.xml,Financial Market,0,4296451446
nNRA6whk50-20180508T044812_527_xml.xml,BJP,0,5063164318
nCJX3myZdm-20180205T164809_042_xml.xml,Geological Consultants,0,4296182120
nDJRkWsKh-20180426T123002_378_xml.xml,Evergreen funds,0,5000883946
nFWN1RQ103-20180416T050643_562_xml.xml,Q4,0,5019549472
nNRA6fj02q-20180308T235601_330_xml.xml,Request,0,4296895780
nEGX4vnCSV-20180514T095640_540_xml.xml,ISIN,0,4298243245
nL4N1U821P-20180712T035928_000_xml.xml,Costa International,1,5001105732
nDJR5RsK0Q-20180409T130043_333_xml.xml,About International,0,5000334695
nNRA6zsxy2-20180519T233444_721_xml.xml,PWD,0,5038069236
nDJR2rsyjf-20180426T110002_910_xml.xml,Net earnings,0,4296135587
nDJR29rBSj-20180428T100044_059_xml.xml,EVF,0,5058527529
nNRA6vzofx-20180505T115322_676_xml.xml,Washington  Avenue,0,5000170624
nMYNpY4tDa-20180508T012319_772_xml.xml,Fair Disclosure,0,4297075906
nBER2VPv9b-20180212T153606_623_xml.xml,Manan,0,5035511746
nBw85Yl5Za-20180125T200200_204_xml.xml,Market Growth,0,4296525553
nDJR22S8wF-20180508T180246_929_xml.xml,'A,0,
nDJR7cMxTJ-20180522T092726_969_xml.xml,for U.S.,0,
nL4N1QK3BW-20180302T182313_000_xml.xml,Kuehne Und Nagel International,1,4296104568
nHKS4fHbfY-20180205T023547_859_xml.xml,Bull,0,4295999725
nL4N1PH1E7-20180122T033610_000_xml.xml,VIETNAM'S,0,
nSN4HnNR0-20180214T104212_152_xml.xml,SEDOL,0,4298216810
nNRA5zvuu8-20180107T090254_787_xml.xml,Minute,0,5001125913
nNRA6bhkz0-20180223T140827_808_xml.xml,Orlando,0,5000880244
nDJRc1MNV6-20180410T194404_731_xml.xml,Primal,0,5035532650
nBw39z2Pga-20180501T223900_277_xml.xml,EPD,0,5000942147
nL4N1QJ5AU-20180301T162236_000_xml.xml,Ukrain,0,5035523885
nL4N1QE08A-20180224T140000_000_xml.xml,Burnley,0,5024424971
nBw62vGBfa-20180605T140000_962_xml.xml,Odyssey Drive,0,5042256899
nDJRbDPVbh-20180312T183507_228_xml.xml,Mathilde,0,5036880757
nNRA6bse1x-20180223T214654_923_xml.xml,Eurozone,0,5000844293
nNRA5z2h27-20180103T235815_788_xml.xml,Maj,0,5034758207
nDJRDSBJ5-20180329T180734_191_xml.xml,construction Commercial,0,5060543809
nDJR4PhXNZ-20180502T200501_868_xml.xml,Formula One,0,4296466279
nL8N1TU4YF-20180629T151739_000_xml.xml,Euribor,0,5000008182
nDJRbqLlQG-20180131T214000_000_xml.xml,PREV,0,4296170077
nDJRYCbr4-20180629T095057_623_xml.xml,Credit risk management,0,5001131881
nNRA6f77i7-20180308T010527_594_xml.xml,East main,0,4296021600
nDJR1pBxJC-20180426T123001_435_xml.xml,Effective,0,4297354659
nDJR4spQrv-20180725T203220_448_xml.xml,National Instrument,0,5000808597
nIGM5ZrMa-20180116T230212_760_xml.xml,Miz,0,5037124934
nL8N1RT3MY-20180416T120712_000_xml.xml,FRN,0,5059060746
nDJR3HCGth-20180618T155407_609_xml.xml,VAC -,0,4296740073
nDJR5ZT40L-20180702T183625_387_xml.xml,Investor Relations,0,5034763601
nJIJmRPRXa-20180623T045259_135_xml.xml,Korea basic,0,5000949171
nL8N1Q414J-20180214T064513_000_xml.xml,Zuma,0,5060032867
nDJR8vfkg3-20180201T140500_000_xml.xml,southern New,0,4297076520
nFWN1SL0Y0-20180514T132747_000_xml.xml,GETTING,0,4296578701
nNRA5z1i2f-20180103T213402_859_xml.xml,Raghuvanshi,0,4296585395
nCJX7mVB65-20180105T115322_951_xml.xml,TSX,0,4296002648
nTNF1myR-20180126T083826_766_xml.xml,Leverage,0,5056414386
nFWN1TG0MA-20180614T132523_000_xml.xml,Briefs,0,5001015295
nL8N1P34VA-20180108T171403_000_xml.xml,Eikon,0,5000830803
nDJR71n6S7-20180529T154647_702_xml.xml,Dow Jones,0,5000104958
nDJR1PDlh2-20180323T080020_698_xml.xml,Berge,0,4296698561
nDJRbrbj5n-20180629T120715_133_xml.xml,Regional company,0,5035505666
nNRA6iv5s6-20180321T001719_104_xml.xml,Maj,0,5034758207
nNRA6e67qs-20180304T000517_481_xml.xml,Burdwan,0,5044028085
nBSE44pKq2-20180727T104403_008_xml.xml,URMI,0,5037141331
nIFXJTbxBa-20180526T072558_098_xml.xml,Novak,0,4296988490
nNRA6vk50q-20180504T001244_651_xml.xml,Maj,0,5034758207
nNRA6op6oj-20180411T233055_568_xml.xml,Tomsk State University,0,5037352349
nDJR9QD8Jh-20180508T155723_013_xml.xml,Canola,0,5057966949
nDJR70jxM3-20180117T100300_000_xml.xml,Chapter,0,5037840080
nQOPO-20180111T062350_000_xml.xml,EQA,0,5035972236
nDJRb3nWTP-20180507T201216_476_xml.xml,Adrenaline,0,5050700255
nQOPNEWS-20180111T110707_000_xml.xml,INTERVIEW,0,5035938034
nBSE9FpzsH-20180607T131119_971_xml.xml,Divine Windfarm Private Limited,1,5047748296
nCJX7Rxdbj-20180629T121737_454_xml.xml,TRANCHE,0,5044565217
nL2N1T90U2-20180607T205753_000_xml.xml,Mallard,0,4297994107
nDJR9RRH1G-20180524T063230_026_xml.xml,Thomas and,0,4298070368
nNRA6pxxfz-20180416T213421_453_xml.xml,Ajay,0,4296790339
nTOPDEALS-20180129T133435_000_xml.xml,Editor,0,5035498976
nDJR2qRG8N-20180619T200624_784_xml.xml,New Capital,0,5000301254
nDJR2VJzW6-20180430T131710_503_xml.xml,KS and,0,5051606921
nDJR4mfF0z-20180416T090000_536_xml.xml,HPJ,0,5052151542
nL1N1SB0RQ-20180504T141849_000_xml.xml,U.S. dollar,0,
nDJR14TWwJ-20180725T172205_038_xml.xml,GSCI,0,4298546355
nL3N1SN54I-20180516T140939_000_xml.xml,Corporate Bonds,0,5060529161
nIGM5dcua-20180223T022526_894_xml.xml,Bullard's,0,
nDJR5cVp4X-20180220T214309_053_xml.xml,Net cash,0,4296148146
nDJR7BYZj0-20180208T123522_810_xml.xml,Total Assets,0,5001123238
nGNE5FVS16-20180412T085033_392_xml.xml,WisdomTree India,1,5048904940
nDJRDSBJ5-20180329T180734_191_xml.xml,PricewaterhouseCoopers.,1,5037134675
nDJR5wrjf6-20180714T100031_354_xml.xml,iShares MSCI China,0,5000930082
nNRA5zyy6q-20180107T230147_332_xml.xml,Touring,0,4295971633
nNRA6whl1c-20180508T044749_106_xml.xml,Belgaum,0,5001209223
nNRA6yep7y-20180515T061944_917_xml.xml,Thunderstorm,0,5049096711
nNBC57nQ91-20180709T100510_088_xml.xml,HEAR,0,5001140034
nDJR4XbLx1-20180430T182139_666_xml.xml,Speculative,0,4297955950
nVEN163611-20180215T032944_118_xml.xml,DataScope,1,5000163113
nDJR4v86yh-20180213T213432_041_xml.xml,ASC,0,4297088109
nDJR9RWXtj-20180614T040313_039_xml.xml,FRA,0,5037954522
nTOPUK-20180517T012952_000_xml.xml,Foreign Exchange,0,4295975207
nDJR5cVp4X-20180220T214309_053_xml.xml,Total assets,0,5001123238
nEMS0001ZM-20180613T002529_639_xml.xml,Peaker,0,4296201882
nFCT25WTMK-20180125T045921_451_xml.xml,Emerging Asia,0,5000117461
nL4N1U821P-20180712T035928_000_xml.xml,D 1,0,5038070471
nDJR8wp58X-20180207T213450_107_xml.xml,Share Data,0,4296386372
nNRA6f7eqw-20180308T011132_362_xml.xml,Pach,0,4297715565
nFIT4kk4tt-20180130T214140_493_xml.xml,Fitch Ratings,1,4296214979
nFit203PLg-20180525T151443_248_xml.xml,FIREWALL,0,5037032692
nGNXRQVll-20180710T143002_995_xml.xml,San Francisco,0,5001449637
nDJR5xZKLz-20180220T210922_382_xml.xml,Worth data,0,4297331725
nBSE8psLpX-20180117T091003_256_xml.xml,Shroff,0,4296620708
nDJR4ZnpgT-20180507T132451_421_xml.xml,ISI,0,5045943313
nNRA6ev3p0-20180307T000326_210_xml.xml,Miraj,0,5046435080
nFCT04ZHFW-20180504T011835_968_xml.xml,Headlines,0,5001030530
nBw72D4Cva-20180606T141400_157_xml.xml,Pick,0,5036790503
nNRA6e686e-20180304T000540_639_xml.xml,Sea,0,5037970949
nKLSCTRmRa-20180404T011936_583_xml.xml,Reason,0,5059918301
nEOL3Qn2jX-20180607T162754_242_xml.xml,13D,0,4296696127
nNRA6fe2pl-20180308T152746_715_xml.xml,Brits,0,5059062652
nEMS0001OB-20180612T220448_970_xml.xml,Combined Cycle,0,4296395041
nNRA6dvbex-20180302T134343_792_xml.xml,B. Anthony,0,
nIFXNqBQGa-20180209T124012_062_xml.xml,Armata,0,4296140812
nGNXb6HKT9-20180404T153908_681_xml.xml,aPriori Technologies,1,4297219060
nDJR19kM1d-20180406T195406_077_xml.xml,FOB,0,5057855203
nDJR7DsLp6-20180619T155650_921_xml.xml,Equal,0,4297264953
nFWN1SZ02K-20180528T075846_000_xml.xml,Eikon,0,5000830803
nDJRFs7tc-20180313T131503_717_xml.xml,Mississippi Delta,0,4295919076
nDJR6x56Tw-20180220T110604_975_xml.xml,SEDAR,0,5038909829
nATR8W6dvL-20180410T144018_131_xml.xml,CEOs,0,5056412312
nDJR4bPnG7-20180417T173220_755_xml.xml,S&P's,1,
nCJXbPrJtb-20180629T002137_294_xml.xml,Ph.D,0,
nBwp3h4Ra-20180404T222100_197_xml.xml,the United States Department of Justice,0,5000025492
nDJR8ScBRk-20180323T193137_473_xml.xml,Dodd,0,5040276065
nDJR4m0gHk-20180208T214851_431_xml.xml,FILER,0,5052144855
nNRA5zmaz4-20180105T180758_034_xml.xml,Yahya,0,5044016350
nNRA70u10h-20180524T003742_151_xml.xml,Mode,0,5057456895
nDJR6Kxwtq-20180309T003927_867_xml.xml,the Investor Relations,0,5034763601
