docId,alias,label,permid
nDJR9Tmzx0-20180217T203408_044_xml.xml,Javad,0,4296794471
nGUR4nx01L-20180329T102434_944_xml.xml,TRADING Central,1,4297684299
nDJR5J0H0H-20180502T121139_351_xml.xml,Receivables,0,4296888568
nL4N1QG157-20180226T012208_000_xml.xml,Powell's,1,
nDJRbqLlQG-20180131T214000_000_xml.xml,5B,0,5056583188
nNRA6v7imp-20180502T231728_728_xml.xml,Lottery,0,4297493598
nDJR955l3m-20180507T121358_444_xml.xml,Ministry of Economic affairs,0,5057937598
nDJR7CLP7x-20180710T234415_544_xml.xml,Adding,0,5037448204
nTOPNEWS-20180209T073446_000_xml.xml,Ant,0,5000890268
nDJRbym9zT-20180213T213610_520_xml.xml,5A,0,5000851141
nDJR83zctH-20180518T103007_289_xml.xml,Redeemable,0,4296632719
nL4N1QJ5AU-20180301T162236_000_xml.xml,Isreal,0,5001086465
nBSE1JwVCt-20180118T025211_162_xml.xml,Normal,0,5037634742
nNRA6c03x6-20180224T001730_429_xml.xml,Maj,0,5034758207
nDJR74r9pz-20180227T211745_248_xml.xml,Winn,0,4295905342
nNRA6ev5tq-20180307T000511_606_xml.xml,Doc,0,5035895813
nGNX1DkN4f-20180614T123002_343_xml.xml,Whole Foods Market,1,5000308887
nDJRbBYDG5-20180515T102113_581_xml.xml,Rogers Brothers Company,1,4296887532
nL8N1R53JF-20180323T115724_000_xml.xml,S&P,1,5037991584
nNRA6e5zlq-20180303T235820_223_xml.xml,BHARAT COKING COAL LIMITED,1,4297215935
nDJR33qxPW-20180402T090001_083_xml.xml,City Group Co,1,4295864022
nDJR1h91zz-20180102T181800_000_xml.xml,LYB,0,5045505998
nDJR4TXnxP-20180729T190000_087_xml.xml,Chelsea Market,0,4297591389
nNRA6c7ai9-20180224T034159_659_xml.xml,ETC,0,5044364388
nNRA6pzyoo-20180417T045640_362_xml.xml,first North,0,4296472464
nBw8CttsWa-20180104T183300_235_xml.xml,PAI,0,4297121561
nDJR20mMqz-20180404T175544_318_xml.xml,Sow,0,5054431220
nNRA6c0ki0-20180224T003202_677_xml.xml,Engineer,0,4297907735
nGNX75Br7N-20180321T120501_447_xml.xml,as America,0,4298056879
nDJR8ZgWlP-20180328T213046_041_xml.xml,Open market,0,5035152098
nDJR23jHDG-20180703T160338_959_xml.xml,Deborah's,0,
nTOPNEWS-20180509T084939_000_xml.xml,EQA,0,5035972236
nDJR4bjt2k-20180307T182035_032_xml.xml,Gottlieb,0,5060921105
nGUR8wGBMd-20180216T164113_037_xml.xml,Click,0,4298036194
nBw6SGf9Ha-20180109T154000_206_xml.xml,Informatic,0,5001125761
nNenbcL5Mq-20180622T210220_160_xml.xml,Financial Services Agency,0,5000024751
nNRA6d0w3z-20180228T004333_461_xml.xml,Attn:,0,
nFWN1U70GD-20180711T125556_000_xml.xml,South Asia LPG Co,1,5035714392
nNRA6x9yg8-20180510T140436_002_xml.xml,Waffle,0,5001058210
nDJR96zThr-20180204T224000_000_xml.xml,Labor Department,0,5040700223
nDJR2ZDCQh-20180719T093903_906_xml.xml,BR Jersey,0,5000841863
nCJX51Q98y-20180109T160505_998_xml.xml,Borden Ladner Gervais LLP,1,4296571910
nDJRc0QsMM-20180308T204550_847_xml.xml,Chg,0,4295883660
nEMS0003P4-20180614T021452_407_xml.xml,EIM,0,4296371215
nDJR1Yq8D0-20180227T145930_677_xml.xml,Marino,0,4296756711
nDJRbYff1r-20180719T122918_111_xml.xml,Net interest,0,4297039292
nNRA6e656s-20180304T000254_520_xml.xml,VITRAN,0,4296059852
nFWN1PQ18J-20180131T133045_092_xml.xml,TOPLINE,0,5035571976
nDJRbgBXKF-20180628T142129_517_xml.xml,Net assets,0,5043318666
nXB1UCTDXY-20180511T060128_389_xml.xml,REALTIME,0,5047639961
nDJR8ZdmG5-20180726T050344_915_xml.xml,Galerie,0,5035570628
nNRA5zyy6q-20180107T230147_332_xml.xml,Pine Hill,0,5035894377
nDJR6WlvGz-20180406T090123_529_xml.xml,Q1,0,5038989360
nLYN1QU0CE-20180312T134919_000_xml.xml,Henschel,0,5044341389
nBw6CczF4a-20180503T224400_150_xml.xml,All brand,0,4296868367
nEMS0001OB-20180612T220448_970_xml.xml,Indy,0,5056592783
nNRA6dvbex-20180302T134343_792_xml.xml,Changing,0,5000362252
nDJR9bM6XY-20180228T115348_167_xml.xml,La Tribune,1,5000833658
nBER5jDqZG-20180702T065533_744_xml.xml,UMNO,0,4297073143
nL1N1SF140-20180508T151911_000_xml.xml,BBB,0,5001253829
nEMS00009C-20180611T174216_839_xml.xml,Gen 4,0,5057498209
nNRA6nowof-20180408T224759_607_xml.xml,Rahm,0,5035725049
nDJR2R2s8k-20180208T220925_047_xml.xml,the Ministry of Finance,0,5051213922
nDJR3tBbfv-20180220T044553_681_xml.xml,Pretax,0,5044254870
nDJRdhKYr-20180404T101856_174_xml.xml,BUSINESS WIRE,1,4296535229
nDJR4b3NnF-20180625T112725_996_xml.xml,Bradshaw and,0,4295971079
nL4N1TL154-20180619T094030_000_xml.xml,AUG,0,5036875000
nNRA6g4x0l-20180312T091722_852_xml.xml,Franklinton,0,5035469974
nL4N1UE3LX-20180718T100702_000_xml.xml,Gomes,0,5000304328
nDJR4G657T-20180514T200413_148_xml.xml,InClin Inc.,1,5003419041
nNRA5yjjho-20180101T162103_528_xml.xml,Tranche,0,5044565217
nCJX25cbLW-20180524T054900_000_xml.xml,Working Interest,0,5035086966
nL4N1U61CC-20180710T024846_000_xml.xml,1Malaysia Development Bhd,1,4298506889
nDJR1h91zz-20180102T181800_000_xml.xml,Pfd,0,4296639105
nNRA6aj9s2-20180219T231926_386_xml.xml,E Library,0,4298494059
nDJR1h91zz-20180102T181800_000_xml.xml,Highs,0,5060055749
nDJRbXZ9y7-20180511T061116_834_xml.xml,Y3,0,4296911672
nBwv66cRa-20180719T130000_685_xml.xml,Wii,0,5001107452
nNRA6cizjf-20180225T152719_651_xml.xml,Devise,0,4296026278
nNRA621fsm-20180115T235756_105_xml.xml,Doc,0,5035895813
nRSd3536Da-20180130T123317_419_xml.xml,Immediate,0,4296087653
nNRA5zyy6q-20180107T230147_332_xml.xml,Bromley,0,4296813385
nDJR29rBSj-20180428T100044_059_xml.xml,EVV,0,5059930478
nTNF1jBl-20180123T163434_617_xml.xml,HEL,0,4297277323
nNRA64i5h0-20180124T234831_907_xml.xml,Maj,0,5034758207
nDJRblmPH0-20180523T055500_115_xml.xml,National Employment,0,4295949852
nNRA70bgea-20180522T104505_611_xml.xml,7A,0,5036846905
nDJR9T9QNM-20180413T091037_339_xml.xml,Casualty Insurance,0,4296503887
nBER59Sxxf-20180125T132707_693_xml.xml,Datuk,0,4296022137
nDJR29rBSj-20180428T100044_059_xml.xml,Sierra Total Return,0,5050292891
nDJR2b4rJY-20180514T162804_450_xml.xml,COLORADO 1,0,5000109121
nDJR9t8tJw-20180329T160540_290_xml.xml,Yongxingsheng,0,5046037603
nNRA6mkv2y-20180404T084710_058_xml.xml,Spear Street,0,4298114981
nNRA63buhu-20180119T231812_232_xml.xml,INR,0,5059100826
nDJR9k6rC9-20180110T213100_000_xml.xml,Random,0,5001048966
nDJRc1MNV6-20180410T194404_731_xml.xml,Tender-,0,4296656268
nNRA6vc0f5-20180503T083739_739_xml.xml,Anastasia,0,5000969585
nDJR85CM2f-20180219T204402_582_xml.xml,North plains,0,5000449312
nAAp95086a-20180727T012717_637_xml.xml,Layt,0,5035522608
nCJXbnkxVN-20180104T115700_000_xml.xml,Bowles,0,4296769098
nBER5SrKnK-20180224T153308_723_xml.xml,Johor,0,4296635960
nL2N1QK0MV-20180302T165102_000_xml.xml,Sessions,0,4295904398
nDJR5xCNrt-20180719T105803_765_xml.xml,Specialty Insurance,0,5038042384
nNRA6g4x0l-20180312T091722_852_xml.xml,Men's,0,
nNBC2v0ccD-20180509T220517_921_xml.xml,SCALD,0,5000587428
nNRA6g0y14-20180311T143512_453_xml.xml,Maj,0,5034758207
nPrel74c4a-20180523T180127_776_xml.xml,IMD,0,5000732187
nBw60SXpGa-20180514T160400_188_xml.xml,MARKET TRENDS,0,4296532149
nDJR9XHJVN-20180201T063300_000_xml.xml,Pft,0,5036878628
nPCN9Pk1p7-20180529T132751_464_xml.xml,Message,0,5001134329
nNRA6bcx5t-20180223T040929_469_xml.xml,Lord,0,5001040305
nNRA6arlew-20180221T001655_413_xml.xml,Engineer,0,4297907735
nEQbv6SCSa-20180228T084459_704_xml.xml,Hamburg,0,5001172501
nEMS0001B8-20180612T191919_928_xml.xml,Cameron,0,5034753294
nTOPUK-20180517T012952_000_xml.xml,Oxfam,0,4298158851
nBER1QdgqW-20180126T000107_472_xml.xml,PENANG,0,5051605392
nEMQ000DSX-20180628T114945_967_xml.xml,eastern Pacific,0,5036504397
nFWN1TU04X-20180628T091042_289_xml.xml,Eikon,0,5000830803
nDJR4mfF0z-20180416T090000_536_xml.xml,Taisho Pharmaceutical,1,5035254731
nDJR4b3NnF-20180625T112725_996_xml.xml,Raycom Media,1,4295929017
nGNX8k4T0q-20180125T224235_715_xml.xml,TSX Venture,0,4297959274
nNRA6nw0cd-20180409T141720_931_xml.xml,West winds,0,5037264743
nDJR8PR5NQ-20180301T201403_243_xml.xml,RHODE,0,5001141817
nDJR76b3dQ-20180719T071437_658_xml.xml,SSgA Funds Management Inc.,1,4297137409
nDJRcggPCr-20180329T165628_575_xml.xml,B L I,0,5000836273
nNRA62bdut-20180116T234011_557_xml.xml,Metro Atlanta,0,5044188489
nFWN1QH19B-20180227T155711_000_xml.xml,DRILLING  RIG,0,4296029634
nASB03L8Z-20180710T130503_083_xml.xml,MEDICAL COMMUNICATIONS,0,4296800394
nCJX4QWYV8-20180508T181000_000_xml.xml,INO.,0,5035945103
nFIT6bGgQy-20180215T134406_204_xml.xml,DRIVERS,0,4296731792
nDJRMPfn6-20180510T132443_479_xml.xml,Bahamian,0,5001064045
nNBC2V7MBt-20180502T134324_741_xml.xml,WE'VE,0,
nGNE4k8fTY-20180223T152658_668_xml.xml,AMF,0,5035523813
nNRA6mquku-20180404T204634_333_xml.xml,Q4,0,4297766737
nDJR5zcB5t-20180516T155749_455_xml.xml,Nassar,0,5001008550
nBwp3h4Ra-20180404T222100_197_xml.xml,PES,0,5045068075
nDJR7YQxtx-20180628T224927_347_xml.xml,Ordinary shares,0,4296449447
nEMS0005TR-20180628T200011_809_xml.xml,FEDERAL RESERVE,0,8589934364
nBSEGw4f0-20180117T032809_324_xml.xml,TATA Fixed Maturity Plan Series,0,5001452339
nNRA6ev53b-20180307T000437_140_xml.xml,Doc,0,5035895813
nBw6l0dXha-20180228T214500_208_xml.xml,Bob,0,4297355386
nDJR208CpB-20180312T104830_375_xml.xml,Clinical Data,0,4296515514
nDJRblmPH0-20180523T055500_115_xml.xml,Summit,0,4295915056
nWSA69sX6a-20180427T175738_455_xml.xml,M Officer,0,4298141728
nNRA6f4040-20180307T180605_543_xml.xml,Vikings,0,5031698509
nDJR7SmB2m-20180412T140349_117_xml.xml,N America,0,5001288926
nNen9yPgNC-20180109T065508_050_xml.xml,Martin Luther,0,5056415511
nFIT8Dbnhp-20180416T005059_937_xml.xml,THIS IS A TEST,0,5001120090
nDJR5QpfLL-20180523T093014_925_xml.xml,Euro STOXX 50,0,4296188903
nNRA6ymg4x-20180515T204719_030_xml.xml,Dianne,0,5037475003
nL3N1T63DH-20180604T113201_000_xml.xml,Mahathir,0,5000049283
nFCT19BNKR-20180619T140017_055_xml.xml,Fut,0,5036786437
nNRA6g4x0l-20180312T091722_852_xml.xml,Boy Scouts of America,0,5028622035
nDJR2F0DBY-20180406T200931_176_xml.xml,UNCH,0,5044364316
nL4N1Q92HG-20180220T003924_000_xml.xml,Leroy,0,4296937731
nQWN1PJ11K-20180124T140542_000_xml.xml,IMMEDIATE,0,4296087653
nDJR4qs8hz-20180307T073211_667_xml.xml,Washington's,0,
nDJR5jM4CP-20180629T144028_402_xml.xml,Audit,0,5062456950
nDJR5GtLlh-20180524T184734_590_xml.xml,Private Securities,0,4296365883
nL4N1QG1BY-20180226T191729_000_xml.xml,U.S. oil,0,
nDJR6kbLRH-20180108T123000_000_xml.xml,Backs,0,4295877532
nNRA6fi17y-20180308T223123_342_xml.xml,FAU,0,4297773303
nCJX2JHtxb-20180614T165732_364_xml.xml,Homestake Ridge,0,4297679847
nGUR6v9txb-20180329T022037_223_xml.xml,MACD,0,5041749575
nHKS9J8pF-20180130T103404_219_xml.xml,CSI 300,0,5037139526
nASB086QD-20170808T130006_000_xml.xml,SOLUTION PROVIDERS,0,5001432205
nGNEbSw8G-20180410T134320_389_xml.xml,Attachment,0,4297159451
nDJR1dZ0MK-20180327T150646_982_xml.xml,Ozawa,0,5037080490
nL4N1RJ0P8-20180412T101233_000_xml.xml,MEN'S,0,
nNRA691r1k-20180213T023950_544_xml.xml,INR,0,5059100826
nEMS0000VD-20180612T160419_168_xml.xml,Pacific Wind,0,4296475706
nDJR881wCp-20180723T121032_014_xml.xml,Business Development,0,5003435493
nBw8BJMWPa-20180413T153900_243_xml.xml,Global Inflation-Linked Bond,0,4297353470
nNRA6a6q01-20180217T121437_590_xml.xml,John Kelly and,0,5001036915
nBw76s0bsa-20180518T021400_197_xml.xml,STDs,0,5035935920
nDJRbjYHnH-20180405T200003_739_xml.xml,Flagler,0,5035728902
nDJR34rr0l-20180502T214022_947_xml.xml,LOE,0,5015829564
nL3N1R81F1-20180326T055648_000_xml.xml,s Vision,0,4296051767
nNRA6e61io-20180303T235956_207_xml.xml,Jame,0,5060543012
nDJR1jltql-20180329T155145_307_xml.xml,STORM 2014-II B.V.,1,
nNRA6aqolw-20180221T025526_749_xml.xml,Fears,0,5035475647
nL8N1P30JS-20180108T112304_000_xml.xml,Denmark's,0,
nIGM5qApa-20180628T175346_556_xml.xml,SSA,0,5057438680
nDJR8d5z4f-20180628T223145_194_xml.xml,Conversion to,0,5037336616
nNRA6fk7im-20180309T031706_101_xml.xml,3-Point,0,5056432090
nDJRX6zq5-20180228T221658_548_xml.xml,Dial,0,5060605905
nDJR47Tzdk-20180509T232816_883_xml.xml,Wednesday night,0,4296193606
nGURcdB5DD-20180130T195140_253_xml.xml,Click,0,4298036194
nFCT07XWKS-20180307T065326_948_xml.xml,Dax,0,5042032601
nNRA61hs3c-20180113T004415_636_xml.xml,Doc,0,5035895813
nDJR2Vgr0n-20180725T204101_502_xml.xml,Instinct,0,4296633159
nL5N1QM0SY-20180304T164048_000_xml.xml,Cricket,0,4296851361
nDJR208CpB-20180312T104830_375_xml.xml,Private Securities,0,4296365883
nL8N1RN1G1-20180410T071507_000_xml.xml,KID,0,5041075501
nTOPNEWS-20180307T171538_000_xml.xml,BREAKINGVIEWS,0,4297977108
nDJR56P6nM-20180129T131500_000_xml.xml,Pacific Time,0,5037030298
nL5N1SM8QO-20180515T171548_000_xml.xml,Grains,0,5037937681
nNRA606j29-20180108T201815_767_xml.xml,FTSE,0,5000612091
nDJR59q0SG-20180112T060500_000_xml.xml,western Midwest,0,5050268225
nDJR2D9Lvy-20180329T100221_952_xml.xml,Ezhou,0,5037623973
nGNX1YknCP-20180503T182816_962_xml.xml,International operations,0,4298458567
nCJX51Q98y-20180109T160505_998_xml.xml,Sullivan & Cromwell LLP,1,
nFWN1SD03I-20180506T224324_061_xml.xml,Briefs,0,5001015295
nNRA6zvpv5-20180520T142557_483_xml.xml,INR,0,5059100826
nL4N1OF15Y-20180502T044339_000_xml.xml,Petro-Diamond,1,5043464423
nATRlVGhP-20180203T030419_411_xml.xml,Strategic Planning,0,4296571146
nDJR29rBSj-20180428T100044_059_xml.xml,NRO,0,5042940964
nNRA6g1zea-20180312T010400_411_xml.xml,Ibe,0,5041083515
nNRA6fy073-20180310T224324_155_xml.xml,Doc,0,5035895813
nNRA6y0pg8-20180513T140519_991_xml.xml,Natalie,0,4296313691
nBER2TKbV9-20180401T000140_902_xml.xml,Gombak,0,4296493091
nNRA62jeo4-20180117T154728_063_xml.xml,European auto,0,4297965500
nCJX6bKMSq-20180430T183042_088_xml.xml,Tory,0,4296264406
nGNX8KLzg-20180207T225105_904_xml.xml,Nevada Division of,0,5040700904
nCNWTnmB1a-20180206T231152_452_xml.xml,BATS,0,5000772736
nNRA6gi15d-20180313T140120_718_xml.xml,"Yes, we",0,
nFWN1QI18D-20180228T171154_000_xml.xml,Eikon,0,5000830803
nWGB3140a-20180131T054847_000_xml.xml,FINANCIAL ADVISOR,0,4296447595
nTOPEURO-20180509T182130_000_xml.xml,Central Banks,0,5001065101
nL1N1PB0RZ-20180117T010958_000_xml.xml,GUGG,0,5000748563
nDJR9RWXtj-20180614T040313_039_xml.xml,FTSE,0,5037477968
nNRA61o073-20180114T001640_107_xml.xml,Regar,0,5046661157
nQOPWEALTH-20180115T185919_000_xml.xml,Directory,0,4297961469
nNRA6fol84-20180309T141628_454_xml.xml,U.S. Dollar,0,
nAAp22292a-20180228T011249_708_xml.xml,Norman's,0,
nIGM5YzUa-20180109T161252_713_xml.xml,Ba1,0,5036754283
nL3N1S23A6-20180427T042116_000_xml.xml,Zakum,0,5001008645
nDJR1h91zz-20180102T181800_000_xml.xml,UFS,0,5004159737
nNRA70hgq7-20180522T231905_600_xml.xml,Doc,0,5035895813
nDJR1dZ0MK-20180327T150646_982_xml.xml,David,0,4295897805
nNRA6a3xr6-20180217T034736_360_xml.xml,Stenzel,0,5060043994
nBSE1732B7-20180405T031002_246_xml.xml,HDFC FMP 370D,0,5028485479
nNRA6cyrpl-20180228T031555_739_xml.xml,Borenstein,0,4298172769
nIGM5nBna-20180525T083259_682_xml.xml,SCHATZ,0,5052789353
nRSM5903Ha-20180313T130450_947_xml.xml,security Product,0,5046394961
nDJR6y4bhF-20180507T201502_353_xml.xml,Taco Cabana of,0,4296728009
nNRA6fivba-20180308T235204_512_xml.xml,TSTS,0,5036374575
nGNXbkLsxX-20180416T204137_902_xml.xml,New Lenox,0,4297035931
nNRA6earp0-20180305T003902_270_xml.xml,Nicol,0,5036383598
nDJR1lJFzZ-20180503T060111_287_xml.xml,PCR,0,4297521328
nNRA6g4x0l-20180312T091722_852_xml.xml,State Board,0,5000727359
nHKSNZB42-20180215T020148_014_xml.xml,Callable,0,4296770110
nNRA6pqoje-20180416T094531_131_xml.xml,Zayed,0,5035941588
nNRA5zkdbg-20180105T143539_478_xml.xml,Wars,0,4295937287
nFit21JWMr-20180302T195252_755_xml.xml,FIREWALL,0,5037032692
nNRA64p1of-20180125T231829_325_xml.xml,ERP,0,5035476874
nBSEFhpVD-20180410T070806_423_xml.xml,SEBI,0,5059086926
nDJR9nJH28-20180227T065546_028_xml.xml,Michigan Survey,0,5008480754
nNRA6k3eup-20180326T141547_507_xml.xml,Casten,0,4296029969
nDJR4bSfwb-20180117T221200_000_xml.xml,CAMMESA,1,5000668554
nNRA6iuzhw-20180321T000431_586_xml.xml,Minister of Education,0,5035925448
nDJR90Nnhm-20180327T043530_511_xml.xml,Qi,0,5050271396
nDJR4scvWY-20180307T140318_068_xml.xml,Spain,0,5044031785
nDJR3pjsyG-20180220T061333_450_xml.xml,Exp,0,4295862167
nDJR192YPk-20180508T103005_909_xml.xml,Actual,0,5036984397
nL3N1SI1U2-20180511T032342_000_xml.xml,FBL,0,5041073279
nDJRFs7tc-20180313T131503_717_xml.xml,FSU,0,4296611708
nDJR9t8tJw-20180329T160540_290_xml.xml,Corporate Bonds,0,5060529161
nDJR4jClX9-20180308T135703_628_xml.xml,ISI,0,5045943313
nNRA6mn9cd-20180404T124723_751_xml.xml,Puerto Rican,0,4296801070
nDJR5qgP2K-20180307T132741_486_xml.xml,BBB,0,5001253829
nNRA6psemm-20180416T134711_146_xml.xml,Parents,0,5060599457
nQOPMEAST-20180103T093446_000_xml.xml,Middle East news,0,5043316870
nDJR7h2pGw-20180301T115901_287_xml.xml,Central business,0,4296743301
nDJR2VdBhG-20180413T101002_286_xml.xml,Stbl,0,5035549143
nGNX5D0pDD-20180307T210104_868_xml.xml,Topline,0,5035571976
nNRA71rf6i-20180527T212037_751_xml.xml,Goko,0,5035535248
nL8N1SH8RX-20180511T003555_000_xml.xml,Noren,0,5059943306
nNRA6kgda0-20180326T231153_914_xml.xml,Engineer,0,5043378467
nFCT25CLGG-20180725T194207_911_xml.xml,FCT,0,5037955131
nDJR2kCP8v-20180129T211300_000_xml.xml,Gateway,0,5057752113
nNRA64kxh8-20180125T094224_970_xml.xml,Cardinals,0,5037131150
nDJR4b3NnF-20180625T112725_996_xml.xml,Television Broadcast,0,5035492742
nDJR60fxkf-20180730T100725_378_xml.xml,FFO,0,5060640507
nDJR5xZKLz-20180220T210922_382_xml.xml,Investor Relations,0,5034763601
nDJR8NbvGn-20180118T115500_000_xml.xml,Equity underwriting,0,4296897833
nDJR9GvBwM-20180730T040130_440_xml.xml,France Services,0,5000833626
nL8N1R55LP-20180323T154032_000_xml.xml,Jinping,0,5035754611
nDJR4bjt2k-20180307T182035_032_xml.xml,US tax,0,4297713442
nCJX1j7NM9-20180703T123000_000_xml.xml,With mining,0,5036160238
nFIT6NzVdT-20180209T184955_856_xml.xml,Warranties,0,5037631983
nCJX5v010S-20180308T174813_137_xml.xml,Calgary to,0,4297696852
nNRA6e5hwn-20180303T214713_073_xml.xml,Lakeside,0,4296303467
nTOPEURO-20180117T055301_000_xml.xml,Bangalore,0,5037050818
nDJRbzTBtF-20180507T233033_887_xml.xml,Central Basin,0,5000802791
nTOPG-20180523T152728_000_xml.xml,EQE,0,4296416088
nBw1gqXKVa-20180605T123000_278_xml.xml,Todd,0,4295908699
nNBC6V5961-20180228T183214_642_xml.xml,AT A,0,4297080740
nDJR32tk4l-20180705T120624_519_xml.xml,C in,0,5057471993
nDJR6lkW1w-20180212T080019_679_xml.xml,200    South,0,4297942630
nDJR2PXsRh-20180515T125606_689_xml.xml,Market News,0,5060676025
nL3N1PE4AP-20180120T000200_000_xml.xml,Bullock,0,4295958221
nDJR2kCP8v-20180129T211300_000_xml.xml,JVs,0,4297564499
nNRA62k0c2-20180117T170121_026_xml.xml,Flores,0,4296431644
nGNX9SKndD-20180723T113001_874_xml.xml,GITR,0,5037622924
nDJR3FVJkC-20180522T120011_304_xml.xml,LEBANON,0,4296579163
nL1N1RU0W6-20180417T141511_000_xml.xml,Doran,0,5036193842
nDJRkWsKh-20180426T123002_378_xml.xml,Recog,0,5043345687
nCJXbYHPk5-20180205T135059_514_xml.xml,Safe Harbor,0,5037282926
nL1N1TM19I-20180620T164814_000_xml.xml,DN,0,4296498505
nTOPWEALTH-20180328T224838_000_xml.xml,Directory,0,4297961469
nDJRbgLs0n-20180405T195405_571_xml.xml,VAC -,0,4296740073
nNRA6e6536-20180304T000249_138_xml.xml,Doc,0,5035895813
nNRA6a2sgf-20180216T225346_214_xml.xml,Attn:,0,
nDJR8gjLRs-20180305T133004_560_xml.xml,Accounts receivable,0,4296419656
nDJR1zKgyl-20180104T171200_000_xml.xml,Lean,0,5000845501
nDJRJrZpk-20180503T201756_801_xml.xml,7M,0,5044341321
nFWN1QH0LW-20180227T094723_713_xml.xml,MIKAEL,0,5046318218
nFWN1T70NQ-20180605T151423_409_xml.xml,Eikon,0,5000830803
nPn4k4ba-20180201T151649_914_xml.xml,UBS  Investment Bank,1,5053085871
nGNXbjsL7f-20180614T110002_961_xml.xml,TCA,0,4296697660
nL8N1Q57JN-20180215T201438_000_xml.xml,Khalid,0,4296836182
nDJR4ZSN75-20180129T144900_000_xml.xml,Friday afternoon,0,5047747120
nDJR1lJFzZ-20180503T060111_287_xml.xml,Oxis Energy,1,5015435035
